image_path,name,kind,city,OSM,WikiData
data\EKB\Преображенская церковь на Уктусе_32.jpg,Преображенская церковь на Уктусе,"religion,churches,interesting_places,eastern_orthodox_churches",Екатеринбург,way/128158539,Q3935233
data\EKB\Преображенская церковь на Уктусе_33.jpg,Преображенская церковь на Уктусе,"religion,churches,interesting_places,eastern_orthodox_churches",Екатеринбург,way/128158539,Q3935233
data\EKB\Преображенская церковь на Уктусе_34.jpg,Преображенская церковь на Уктусе,"religion,churches,interesting_places,eastern_orthodox_churches",Екатеринбург,way/128158539,Q3935233
data\EKB\Преображенская церковь на Уктусе_35.jpg,Преображенская церковь на Уктусе,"religion,churches,interesting_places,eastern_orthodox_churches",Екатеринбург,way/128158539,Q3935233
data\EKB\Преображенская церковь на Уктусе_36.jpg,Преображенская церковь на Уктусе,"religion,churches,interesting_places,eastern_orthodox_churches",Екатеринбург,way/128158539,Q3935233
data\EKB\Преображенская церковь на Уктусе_37.jpg,Преображенская церковь на Уктусе,"religion,churches,interesting_places,eastern_orthodox_churches",Екатеринбург,way/128158539,Q3935233
data\EKB\Преображенская церковь на Уктусе_38.jpg,Преображенская церковь на Уктусе,"religion,churches,interesting_places,eastern_orthodox_churches",Екатеринбург,way/128158539,Q3935233
data\EKB\Преображенская церковь на Уктусе_39.jpg,Преображенская церковь на Уктусе,"religion,churches,interesting_places,eastern_orthodox_churches",Екатеринбург,way/128158539,Q3935233
data\EKB\Преображенская церковь на Уктусе_4.jpg,Преображенская церковь на Уктусе,"religion,churches,interesting_places,eastern_orthodox_churches",Екатеринбург,way/128158539,Q3935233
data\EKB\Преображенская церковь на Уктусе_40.jpg,Преображенская церковь на Уктусе,"religion,churches,interesting_places,eastern_orthodox_churches",Екатеринбург,way/128158539,Q3935233
data\EKB\Преображенская церковь на Уктусе_41.jpg,Преображенская церковь на Уктусе,"religion,churches,interesting_places,eastern_orthodox_churches",Екатеринбург,way/128158539,Q3935233
data\EKB\Преображенская церковь на Уктусе_42.jpg,Преображенская церковь на Уктусе,"religion,churches,interesting_places,eastern_orthodox_churches",Екатеринбург,way/128158539,Q3935233
data\EKB\Преображенская церковь на Уктусе_43.jpg,Преображенская церковь на Уктусе,"religion,churches,interesting_places,eastern_orthodox_churches",Екатеринбург,way/128158539,Q3935233
data\EKB\Преображенская церковь на Уктусе_45.jpg,Преображенская церковь на Уктусе,"religion,churches,interesting_places,eastern_orthodox_churches",Екатеринбург,way/128158539,Q3935233
data\EKB\Преображенская церковь на Уктусе_46.jpg,Преображенская церковь на Уктусе,"religion,churches,interesting_places,eastern_orthodox_churches",Екатеринбург,way/128158539,Q3935233
data\EKB\Преображенская церковь на Уктусе_5.jpg,Преображенская церковь на Уктусе,"religion,churches,interesting_places,eastern_orthodox_churches",Екатеринбург,way/128158539,Q3935233
data\EKB\Преображенская церковь на Уктусе_51.jpg,Преображенская церковь на Уктусе,"religion,churches,interesting_places,eastern_orthodox_churches",Екатеринбург,way/128158539,Q3935233
data\EKB\Преображенская церковь на Уктусе_52.jpg,Преображенская церковь на Уктусе,"religion,churches,interesting_places,eastern_orthodox_churches",Екатеринбург,way/128158539,Q3935233
data\EKB\Преображенская церковь на Уктусе_53.jpg,Преображенская церковь на Уктусе,"religion,churches,interesting_places,eastern_orthodox_churches",Екатеринбург,way/128158539,Q3935233
data\EKB\Преображенская церковь на Уктусе_56.jpg,Преображенская церковь на Уктусе,"religion,churches,interesting_places,eastern_orthodox_churches",Екатеринбург,way/128158539,Q3935233
data\EKB\Преображенская церковь на Уктусе_6.jpg,Преображенская церковь на Уктусе,"religion,churches,interesting_places,eastern_orthodox_churches",Екатеринбург,way/128158539,Q3935233
data\EKB\Преображенская церковь на Уктусе_7.jpg,Преображенская церковь на Уктусе,"religion,churches,interesting_places,eastern_orthodox_churches",Екатеринбург,way/128158539,Q3935233
data\EKB\Преображенская церковь на Уктусе_8.jpg,Преображенская церковь на Уктусе,"religion,churches,interesting_places,eastern_orthodox_churches",Екатеринбург,way/128158539,Q3935233
data\EKB\Преображенская церковь на Уктусе_9.jpg,Преображенская церковь на Уктусе,"religion,churches,interesting_places,eastern_orthodox_churches",Екатеринбург,way/128158539,Q3935233
data\EKB\Свердловский областной краеведческий музей_1.jpg,Свердловский областной краеведческий музей,"science_museums,cultural,museums,interesting_places,history_museums,local_museums,art_galleries",Екатеринбург,node/474949599,Q4410161
data\EKB\Свердловский областной краеведческий музей_13.jpg,Свердловский областной краеведческий музей,"science_museums,cultural,museums,interesting_places,history_museums,local_museums,art_galleries",Екатеринбург,node/474949599,Q4410161
data\EKB\Свердловский областной краеведческий музей_15.jpg,Свердловский областной краеведческий музей,"science_museums,cultural,museums,interesting_places,history_museums,local_museums,art_galleries",Екатеринбург,node/474949599,Q4410161
data\EKB\Свердловский областной краеведческий музей_19.jpg,Свердловский областной краеведческий музей,"science_museums,cultural,museums,interesting_places,history_museums,local_museums,art_galleries",Екатеринбург,node/474949599,Q4410161
data\EKB\Свердловский областной краеведческий музей_2.jpg,Свердловский областной краеведческий музей,"science_museums,cultural,museums,interesting_places,history_museums,local_museums,art_galleries",Екатеринбург,node/474949599,Q4410161
data\EKB\Свердловский областной краеведческий музей_21.jpg,Свердловский областной краеведческий музей,"science_museums,cultural,museums,interesting_places,history_museums,local_museums,art_galleries",Екатеринбург,node/474949599,Q4410161
data\EKB\Свердловский областной краеведческий музей_23.jpg,Свердловский областной краеведческий музей,"science_museums,cultural,museums,interesting_places,history_museums,local_museums,art_galleries",Екатеринбург,node/474949599,Q4410161
